ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesOrderNumber,OrderQuantity,SalesAmount
320,20200327,20200408,20200403,25557,1,6,SO44265,1,699.0982
336,20200327,20200408,20200403,25559,1,6,SO44266,1,699.0982
336,20200328,20200409,20200404,19339,1,29,SO44267,1,699.0982
312,20200328,20200409,20200404,13820,1,98,SO44268,1,3578.27
326,20200329,20200410,20200405,14589,1,100,SO44269,1,699.0982
314,20200330,20200411,20200406,13794,1,98,SO44270,1,3578.27
314,20200330,20200411,20200406,13846,1,98,SO44271,1,3578.27
311,20200330,20200411,20200406,12256,1,39,SO44272,1,3578.27
311,20200330,20200411,20200406,28147,1,100,SO44273,1,3578.27
314,20200330,20200411,20200406,28152,1,100,SO44274,1,3578.27
311,20200330,20200411,20200406,17256,1,6,SO44275,1,3578.27
313,20200330,20200411,20200406,17277,1,6,SO44276,1,3578.27
311,20200330,20200411,20200406,17288,1,6,SO44277,1,3578.27
310,20200330,20200411,20200406,17293,1,6,SO44278,1,3578.27
313,20200330,20200411,20200406,17326,1,6,SO44279,1,3578.27
314,20200331,20200412,20200407,14429,1,98,SO44320,1,3578.27
311,20200331,20200412,20200407,28222,1,100,SO44321,1,3578.27
328,20200331,20200412,20200407,17975,1,39,SO44322,1,699.0982
344,20200331,20200412,20200407,11072,1,6,SO44323,1,3399.99
311,20200401,20200413,20200408,12267,1,39,SO44324,1,3578.27
351,20200401,20200413,20200408,11095,1,6,SO44325,1,3374.99
312,20200401,20200413,20200408,17728,1,6,SO44326,1,3578.27
314,20200402,20200414,20200409,28598,1,100,SO44327,1,3578.27
310,20200402,20200414,20200409,17921,1,6,SO44328,1,3578.27
311,20200402,20200414,20200409,17904,1,6,SO44329,1,3578.27
312,20200402,20200414,20200409,28199,1,100,SO44330,1,3578.27
311,20200403,20200415,20200410,28257,1,100,SO44331,1,3578.27
310,20200403,20200415,20200410,17510,1,6,SO44332,1,3578.27
345,20200404,20200416,20200411,11343,1,98,SO44333,1,3399.99
311,20200404,20200416,20200411,28273,1,100,SO44334,1,3578.27
324,20200404,20200416,20200411,20165,1,98,SO44335,1,699.0982
345,20200404,20200416,20200411,25895,1,100,SO44336,1,3399.99
351,20200404,20200416,20200411,11097,1,6,SO44337,1,3374.99
314,20200404,20200416,20200411,18188,1,6,SO44338,1,3578.27
311,20200404,20200416,20200411,18189,1,6,SO44339,1,3578.27
314,20200404,20200416,20200411,17354,1,6,SO44340,1,3578.27
348,20200405,20200417,20200412,25905,1,100,SO44341,1,3374.99
320,20200405,20200417,20200412,14610,1,100,SO44342,1,699.0982
314,20200405,20200417,20200412,17920,1,6,SO44343,1,3578.27
310,20200406,20200418,20200413,14427,1,98,SO44344,1,3578.27
313,20200406,20200418,20200413,28200,1,100,SO44345,1,3578.27
336,20200406,20200418,20200413,14602,1,100,SO44346,1,699.0982
312,20200406,20200418,20200413,17911,1,6,SO44347,1,3578.27
313,20200407,20200419,20200414,14159,1,98,SO44348,1,3578.27
311,20200407,20200419,20200414,28243,1,100,SO44349,1,3578.27
312,20200407,20200419,20200414,28244,1,100,SO44350,1,3578.27
314,20200407,20200419,20200414,28271,1,100,SO44351,1,3578.27
311,20200407,20200419,20200414,28297,1,100,SO44352,1,3578.27
326,20200407,20200419,20200414,14591,1,100,SO44353,1,699.0982
336,20200407,20200419,20200414,14603,1,100,SO44354,1,699.0982
347,20200407,20200419,20200414,11093,1,6,SO44355,1,3399.99
345,20200407,20200419,20200414,11099,1,6,SO44356,1,3399.99
310,20200407,20200419,20200414,17511,1,6,SO44357,1,3578.27
310,20200407,20200419,20200414,17732,1,6,SO44358,1,3578.27
311,20200408,20200420,20200415,14525,1,98,SO44359,1,3578.27
311,20200408,20200420,20200415,14158,1,98,SO44360,1,3578.27
310,20200408,20200420,20200415,13686,1,29,SO44361,1,3578.27
310,20200408,20200420,20200415,28259,1,100,SO44362,1,3578.27
312,20200408,20200420,20200415,28285,1,100,SO44363,1,3578.27
348,20200408,20200420,20200415,11092,1,6,SO44364,1,3374.99
313,20200408,20200420,20200415,17912,1,6,SO44365,1,3578.27
313,20200408,20200420,20200415,17502,1,6,SO44366,1,3578.27
328,20200408,20200420,20200415,25562,1,6,SO44367,1,699.0982
314,20200409,20200421,20200416,14150,1,98,SO44368,1,3578.27
310,20200409,20200421,20200416,28250,1,100,SO44369,1,3578.27
313,20200409,20200421,20200416,18193,1,6,SO44370,1,3578.27
311,20200409,20200421,20200416,17514,1,6,SO44371,1,3578.27
310,20200409,20200421,20200416,17736,1,6,SO44372,1,3578.27
310,20200410,20200422,20200417,13767,1,29,SO44373,1,3578.27
310,20200410,20200422,20200417,14157,1,98,SO44374,1,3578.27
310,20200410,20200422,20200417,14183,1,98,SO44375,1,3578.27
349,20200410,20200422,20200417,29399,1,29,SO44376,1,3374.99
310,20200410,20200422,20200417,28234,1,100,SO44377,1,3578.27
349,20200410,20200422,20200417,25903,1,100,SO44378,1,3374.99
351,20200410,20200422,20200417,11080,1,6,SO44379,1,3374.99
310,20200410,20200422,20200417,17915,1,6,SO44380,1,3578.27
313,20200411,20200423,20200418,14191,1,98,SO44381,1,3578.27
347,20200411,20200423,20200418,11341,1,98,SO44382,1,3399.99
310,20200411,20200423,20200418,28268,1,100,SO44383,1,3578.27
311,20200411,20200423,20200418,28296,1,100,SO44384,1,3578.27
314,20200411,20200423,20200418,28298,1,100,SO44385,1,3578.27
312,20200411,20200423,20200418,28587,1,100,SO44386,1,3578.27
351,20200411,20200423,20200418,11096,1,6,SO44387,1,3374.99
310,20200411,20200423,20200418,17924,1,6,SO44388,1,3578.27
313,20200411,20200423,20200418,17925,1,6,SO44389,1,3578.27
314,20200411,20200423,20200418,17353,1,6,SO44390,1,3578.27
313,20200411,20200423,20200418,17730,1,6,SO44391,1,3578.27
314,20200411,20200423,20200418,17910,1,6,SO44392,1,3578.27
345,20200412,20200424,20200419,29398,1,29,SO44393,1,3399.99
313,20200412,20200424,20200419,28246,1,100,SO44394,1,3578.27
314,20200412,20200424,20200419,28339,1,100,SO44395,1,3578.27
345,20200412,20200424,20200419,25901,1,100,SO44396,1,3399.99
330,20200412,20200424,20200419,14596,1,100,SO44397,1,699.0982
312,20200412,20200424,20200419,17733,1,6,SO44398,1,3578.27
311,20200413,20200425,20200420,28240,1,100,SO44399,1,3578.27
312,20200413,20200425,20200420,28588,1,100,SO44400,1,3578.27
312,20200413,20200425,20200420,17515,1,6,SO44401,1,3578.27
314,20200414,20200426,20200421,13666,1,29,SO44402,1,3578.27
350,20200414,20200426,20200421,19844,1,19,SO44403,1,3374.99
314,20200415,20200427,20200422,28221,1,100,SO44404,1,3578.27
310,20200415,20200427,20200422,28224,1,100,SO44405,1,3578.27
313,20200415,20200427,20200422,28299,1,100,SO44406,1,3578.27
351,20200415,20200427,20200422,11077,1,6,SO44407,1,3374.99
351,20200415,20200427,20200422,11103,1,6,SO44408,1,3374.99
320,20200415,20200427,20200422,25563,1,6,SO44409,1,699.0982
310,20200416,20200428,20200423,28223,1,100,SO44410,1,3578.27
312,20200416,20200428,20200423,28584,1,100,SO44411,1,3578.27
349,20200416,20200428,20200423,11100,1,6,SO44412,1,3374.99
310,20200417,20200429,20200424,13606,1,29,SO44413,1,3578.27
311,20200417,20200429,20200424,28340,1,100,SO44414,1,3578.27
312,20200417,20200429,20200424,28355,1,100,SO44415,1,3578.27
345,20200417,20200429,20200424,11069,1,6,SO44416,1,3399.99
311,20200417,20200429,20200424,17917,1,6,SO44417,1,3578.27
311,20200417,20200429,20200424,17919,1,6,SO44418,1,3578.27
310,20200417,20200429,20200424,17352,1,6,SO44419,1,3578.27
311,20200417,20200429,20200424,17512,1,6,SO44420,1,3578.27
313,20200418,20200430,20200425,13607,1,29,SO44421,1,3578.27
326,20200418,20200430,20200425,19353,1,29,SO44422,1,699.0982
313,20200418,20200430,20200425,28586,1,100,SO44423,1,3578.27
312,20200418,20200430,20200425,17916,1,6,SO44424,1,3578.27
311,20200418,20200430,20200425,17504,1,6,SO44425,1,3578.27
314,20200419,20200501,20200426,13770,1,29,SO44426,1,3578.27
314,20200419,20200501,20200426,14146,1,98,SO44427,1,3578.27
313,20200419,20200501,20200426,28362,1,100,SO44428,1,3578.27
314,20200419,20200501,20200426,28583,1,100,SO44429,1,3578.27
313,20200419,20200501,20200426,17927,1,6,SO44430,1,3578.27
312,20200419,20200501,20200426,17725,1,6,SO44431,1,3578.27
314,20200420,20200502,20200427,14165,1,98,SO44432,1,3578.27
312,20200420,20200502,20200427,28270,1,100,SO44433,1,3578.27
310,20200420,20200502,20200427,28580,1,100,SO44434,1,3578.27
312,20200421,20200503,20200428,28573,1,100,SO44435,1,3578.27
322,20200421,20200503,20200428,26630,1,19,SO44436,1,699.0982
344,20200421,20200503,20200428,11076,1,6,SO44437,1,3399.99
312,20200421,20200503,20200428,17909,1,6,SO44438,1,3578.27
310,20200422,20200504,20200429,14195,1,98,SO44439,1,3578.27
312,20200422,20200504,20200429,12261,1,39,SO44440,1,3578.27
312,20200422,20200504,20200429,22118,1,19,SO44441,1,3578.27
334,20200422,20200504,20200429,14599,1,100,SO44442,1,699.0982
310,20200422,20200504,20200429,17370,1,6,SO44443,1,3578.27
311,20200424,20200506,20200501,13697,1,29,SO44444,1,3578.27
314,20200425,20200507,20200502,17478,1,6,SO44445,1,3578.27
313,20200425,20200507,20200502,17914,1,6,SO44446,1,3578.27
312,20200426,20200508,20200503,12265,1,39,SO44447,1,3578.27
311,20200426,20200508,20200503,28264,1,100,SO44448,1,3578.27
312,20200426,20200508,20200503,28293,1,100,SO44449,1,3578.27
310,20200426,20200508,20200503,28294,1,100,SO44450,1,3578.27
313,20200426,20200508,20200503,28295,1,100,SO44451,1,3578.27
332,20200426,20200508,20200503,20164,1,98,SO44452,1,699.0982
310,20200426,20200508,20200503,17923,1,6,SO44453,1,3578.27
310,20200426,20200508,20200503,17926,1,6,SO44454,1,3578.27
312,20200426,20200508,20200503,17513,1,6,SO44455,1,3578.27
320,20200426,20200508,20200503,25560,1,6,SO44456,1,699.0982
311,20200427,20200509,20200504,28196,1,100,SO44457,1,3578.27
314,20200427,20200509,20200504,28247,1,100,SO44458,1,3578.27
314,20200427,20200509,20200504,28288,1,100,SO44459,1,3578.27
334,20200427,20200509,20200504,20150,1,98,SO44460,1,699.0982
313,20200427,20200509,20200504,17918,1,6,SO44461,1,3578.27
311,20200428,20200510,20200505,14155,1,98,SO44462,1,3578.27
332,20200428,20200510,20200505,19340,1,29,SO44463,1,699.0982
314,20200428,20200510,20200505,22120,1,19,SO44464,1,3578.27
320,20200428,20200510,20200505,14613,1,100,SO44465,1,699.0982
334,20200428,20200510,20200505,26640,1,19,SO44466,1,699.0982
346,20200428,20200510,20200505,11070,1,6,SO44467,1,3399.99
351,20200428,20200510,20200505,11075,1,6,SO44468,1,3374.99
314,20200428,20200510,20200505,17734,1,6,SO44469,1,3578.27
313,20200428,20200510,20200505,17735,1,6,SO44470,1,3578.27
322,20200428,20200510,20200505,25561,1,6,SO44471,1,699.0982
312,20200429,20200511,20200506,13685,1,29,SO44472,1,3578.27
312,20200429,20200511,20200506,28255,1,100,SO44473,1,3578.27
330,20200429,20200511,20200506,14601,1,100,SO44474,1,699.0982
345,20200429,20200511,20200506,11101,1,6,SO44475,1,3399.99
314,20200429,20200511,20200506,17913,1,6,SO44476,1,3578.27
310,20200429,20200511,20200506,17922,1,6,SO44477,1,3578.27
314,20200429,20200511,20200506,17726,1,6,SO44478,1,3578.27
350,20200430,20200512,20200507,29391,1,29,SO44479,1,3374.99
350,20200430,20200512,20200507,25891,1,100,SO44480,1,3374.99
347,20200501,20200513,20200508,29448,1,29,SO44571,1,3399.99
314,20200501,20200513,20200508,28664,1,100,SO44572,1,3578.27
347,20200501,20200513,20200508,25917,1,100,SO44573,1,3399.99
349,20200501,20200513,20200508,11107,1,6,SO44574,1,3374.99
344,20200501,20200513,20200508,11110,1,6,SO44575,1,3399.99
313,20200501,20200513,20200508,28660,1,100,SO44576,1,3578.27
314,20200502,20200514,20200509,28667,1,100,SO44577,1,3578.27
314,20200502,20200514,20200509,28653,1,100,SO44578,1,3578.27
312,20200502,20200514,20200509,28662,1,100,SO44579,1,3578.27
314,20200503,20200515,20200510,13782,1,29,SO44580,1,3578.27
348,20200503,20200515,20200510,11108,1,6,SO44581,1,3374.99
346,20200503,20200515,20200510,11134,1,6,SO44582,1,3399.99
310,20200503,20200515,20200510,18210,1,6,SO44583,1,3578.27
313,20200504,20200516,20200511,28671,1,100,SO44584,1,3578.27
312,20200504,20200516,20200511,28790,1,100,SO44585,1,3578.27
314,20200504,20200516,20200511,28794,1,100,SO44586,1,3578.27
311,20200504,20200516,20200511,28627,1,100,SO44587,1,3578.27
342,20200504,20200516,20200511,26683,1,19,SO44588,1,699.0982
346,20200504,20200516,20200511,11104,1,6,SO44589,1,3399.99
310,20200505,20200517,20200512,13795,1,29,SO44590,1,3578.27
330,20200505,20200517,20200512,17987,1,39,SO44591,1,699.0982
314,20200505,20200517,20200512,28761,1,100,SO44592,1,3578.27
313,20200505,20200517,20200512,28645,1,100,SO44593,1,3578.27
310,20200505,20200517,20200512,18250,1,6,SO44594,1,3578.27
345,20200505,20200517,20200512,11124,1,6,SO44595,1,3399.99
313,20200505,20200517,20200512,18238,1,6,SO44596,1,3578.27
310,20200506,20200518,20200513,12290,1,39,SO44597,1,3578.27
348,20200506,20200518,20200513,29400,1,29,SO44598,1,3374.99
310,20200506,20200518,20200513,28792,1,100,SO44599,1,3578.27
314,20200506,20200518,20200513,18243,1,6,SO44600,1,3578.27
345,20200506,20200518,20200513,11117,1,6,SO44601,1,3399.99
314,20200507,20200519,20200514,14702,1,98,SO44602,1,3578.27
342,20200507,20200519,20200514,20167,1,98,SO44603,1,699.0982
322,20200507,20200519,20200514,19364,1,29,SO44604,1,699.0982
314,20200507,20200519,20200514,28672,1,100,SO44605,1,3578.27
313,20200507,20200519,20200514,28772,1,100,SO44606,1,3578.27
310,20200507,20200519,20200514,28774,1,100,SO44607,1,3578.27
313,20200507,20200519,20200514,18200,1,6,SO44608,1,3578.27
311,20200507,20200519,20200514,18220,1,6,SO44609,1,3578.27
313,20200507,20200519,20200514,18241,1,6,SO44610,1,3578.27
314,20200508,20200520,20200515,13778,1,29,SO44611,1,3578.27
311,20200508,20200520,20200515,28675,1,100,SO44612,1,3578.27
313,20200508,20200520,20200515,28628,1,100,SO44613,1,3578.27
312,20200508,20200520,20200515,28650,1,100,SO44614,1,3578.27
314,20200508,20200520,20200515,28654,1,100,SO44615,1,3578.27
314,20200508,20200520,20200515,28655,1,100,SO44616,1,3578.27
313,20200508,20200520,20200515,28666,1,100,SO44617,1,3578.27
314,20200508,20200520,20200515,18205,1,6,SO44618,1,3578.27
312,20200509,20200521,20200516,13789,1,29,SO44619,1,3578.27
312,20200509,20200521,20200516,18204,1,6,SO44620,1,3578.27
313,20200509,20200521,20200516,18217,1,6,SO44621,1,3578.27
311,20200509,20200521,20200516,13771,1,29,SO44622,1,3578.27
312,20200510,20200522,20200517,12301,1,39,SO44623,1,3578.27
342,20200510,20200522,20200517,19357,1,29,SO44624,1,699.0982
314,20200510,20200522,20200517,28658,1,100,SO44625,1,3578.27
313,20200510,20200522,20200517,18272,1,6,SO44626,1,3578.27
349,20200510,20200522,20200517,11109,1,6,SO44627,1,3374.99
348,20200510,20200522,20200517,11356,1,6,SO44628,1,3374.99
311,20200510,20200522,20200517,18209,1,6,SO44629,1,3578.27
312,20200511,20200523,20200518,28765,1,100,SO44630,1,3578.27
310,20200511,20200523,20200518,28629,1,100,SO44631,1,3578.27
314,20200511,20200523,20200518,18196,1,6,SO44632,1,3578.27
310,20200511,20200523,20200518,18203,1,6,SO44633,1,3578.27
311,20200511,20200523,20200518,18213,1,6,SO44634,1,3578.27
310,20200511,20200523,20200518,18218,1,6,SO44635,1,3578.27
314,20200512,20200524,20200519,14705,1,98,SO44636,1,3578.27
311,20200512,20200524,20200519,28644,1,100,SO44637,1,3578.27
310,20200512,20200524,20200519,28651,1,100,SO44638,1,3578.27
330,20200512,20200524,20200519,14617,1,100,SO44639,1,699.0982
313,20200512,20200524,20200519,18246,1,6,SO44640,1,3578.27
313,20200512,20200524,20200519,18255,1,6,SO44641,1,3578.27
330,20200512,20200524,20200519,25567,1,6,SO44642,1,699.0982
314,20200513,20200525,20200520,12280,1,39,SO44643,1,3578.27
311,20200513,20200525,20200520,12279,1,39,SO44644,1,3578.27
344,20200513,20200525,20200520,11344,1,98,SO44645,1,3399.99
344,20200513,20200525,20200520,29449,1,29,SO44646,1,3399.99
312,20200513,20200525,20200520,28770,1,100,SO44647,1,3578.27
344,20200513,20200525,20200520,25916,1,100,SO44648,1,3399.99
344,20200513,20200525,20200520,25924,1,100,SO44649,1,3399.99
351,20200513,20200525,20200520,11147,1,6,SO44650,1,3374.99
313,20200514,20200526,20200521,14720,1,98,SO44651,1,3578.27
350,20200514,20200526,20200521,28407,1,39,SO44652,1,3374.99
326,20200514,20200526,20200521,20170,1,98,SO44653,1,699.0982
313,20200514,20200526,20200521,28619,1,100,SO44654,1,3578.27
346,20200514,20200526,20200521,11105,1,6,SO44655,1,3399.99
311,20200514,20200526,20200521,18275,1,6,SO44656,1,3578.27
350,20200514,20200526,20200521,11120,1,6,SO44657,1,3374.99
312,20200514,20200526,20200521,18201,1,6,SO44658,1,3578.27
313,20200514,20200526,20200521,18208,1,6,SO44659,1,3578.27
310,20200515,20200527,20200522,28775,1,100,SO44660,1,3578.27
336,20200515,20200527,20200522,14639,1,100,SO44661,1,699.0982
349,20200515,20200527,20200522,11151,1,6,SO44662,1,3374.99
313,20200515,20200527,20200522,18212,1,6,SO44663,1,3578.27
311,20200515,20200527,20200522,18222,1,6,SO44664,1,3578.27
334,20200515,20200527,20200522,25564,1,6,SO44665,1,699.0982
313,20200516,20200528,20200523,28763,1,100,SO44666,1,3578.27
310,20200516,20200528,20200523,28795,1,100,SO44667,1,3578.27
313,20200516,20200528,20200523,28621,1,100,SO44668,1,3578.27
350,20200516,20200528,20200523,25942,1,100,SO44669,1,3374.99
313,20200516,20200528,20200523,18245,1,6,SO44670,1,3578.27
311,20200516,20200528,20200523,18268,1,6,SO44671,1,3578.27
310,20200516,20200528,20200523,18207,1,6,SO44672,1,3578.27
314,20200517,20200529,20200524,13790,1,29,SO44673,1,3578.27
314,20200517,20200529,20200524,28635,1,100,SO44674,1,3578.27
336,20200517,20200529,20200524,25566,1,6,SO44675,1,699.0982
312,20200517,20200529,20200524,18198,1,6,SO44676,1,3578.27
310,20200518,20200530,20200525,22233,1,19,SO44677,1,3578.27
310,20200518,20200530,20200525,22121,1,19,SO44678,1,3578.27
346,20200518,20200530,20200525,11106,1,6,SO44679,1,3399.99
312,20200519,20200531,20200526,12296,1,39,SO44680,1,3578.27
342,20200519,20200531,20200526,17982,1,39,SO44681,1,699.0982
310,20200519,20200531,20200526,28797,1,100,SO44682,1,3578.27
312,20200519,20200531,20200526,28799,1,100,SO44683,1,3578.27
310,20200519,20200531,20200526,28643,1,100,SO44684,1,3578.27
310,20200519,20200531,20200526,18249,1,6,SO44685,1,3578.27
313,20200520,20200601,20200527,14712,1,98,SO44686,1,3578.27
342,20200520,20200601,20200527,20172,1,98,SO44687,1,699.0982
310,20200520,20200601,20200527,18244,1,6,SO44688,1,3578.27
310,20200520,20200601,20200527,18269,1,6,SO44689,1,3578.27
344,20200520,20200601,20200527,11111,1,6,SO44690,1,3399.99
346,20200521,20200602,20200528,28414,1,39,SO44691,1,3399.99
311,20200521,20200602,20200528,28670,1,100,SO44692,1,3578.27
311,20200521,20200602,20200528,28676,1,100,SO44693,1,3578.27
311,20200521,20200602,20200528,22232,1,19,SO44694,1,3578.27
346,20200521,20200602,20200528,19855,1,19,SO44695,1,3399.99
313,20200521,20200602,20200528,18254,1,6,SO44696,1,3578.27
310,20200522,20200603,20200529,18219,1,6,SO44697,1,3578.27
326,20200522,20200603,20200529,25565,1,6,SO44698,1,699.0982
313,20200523,20200604,20200530,22234,1,19,SO44699,1,3578.27
314,20200523,20200604,20200530,28769,1,100,SO44700,1,3578.27
336,20200523,20200604,20200530,14636,1,100,SO44701,1,699.0982
314,20200523,20200604,20200530,18260,1,6,SO44702,1,3578.27
311,20200524,20200605,20200531,12300,1,39,SO44703,1,3578.27
350,20200524,20200605,20200531,29403,1,29,SO44704,1,3374.99
311,20200524,20200605,20200531,28678,1,100,SO44705,1,3578.27
311,20200524,20200605,20200531,28618,1,100,SO44706,1,3578.27
311,20200524,20200605,20200531,28649,1,100,SO44707,1,3578.27
350,20200524,20200605,20200531,25909,1,100,SO44708,1,3374.99
311,20200524,20200605,20200531,18240,1,6,SO44709,1,3578.27
313,20200525,20200606,20200601,28674,1,100,SO44710,1,3578.27
310,20200525,20200606,20200601,18248,1,6,SO44711,1,3578.27
